store_id,city,state,store_name,category,address,phone,rating,review_count,maps_search_url,checked_date,record_type,part_id,part_name,part_search_term,availability_status,part_store_maps_search_url,mapping_note,price_min_inr,price_typical_inr,price_max_inr,price_confidence,price_basis,price_as_of,school_project_price_inr,school_price_note
BLR-005,Bengaluru,Karnataka,Robojung Robotics Components,Electronic parts supplier,"77/1/7, 11th Main Road, 5th Cross, Begur Rd, Hongasandra, Bengaluru, Karnataka 560068",+91 91401 85377,5.0,15,https://www.google.com/maps/search/?api=1&query=Robojung+Robotics+Components+Bengaluru,2026-08-30,part_search_seed,MOB-004,Mecanum Wheel,Mecanum Wheel,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Robojung+Robotics+Components+Mecanum+Wheel+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,300,900,2500,Medium,India robot chassis market,2026-08-30,900,School-project baseline: typical low-cost hobby/education price.
BLR-005,Bengaluru,Karnataka,Robojung Robotics Components,Electronic parts supplier,"77/1/7, 11th Main Road, 5th Cross, Begur Rd, Hongasandra, Bengaluru, Karnataka 560068",+91 91401 85377,5.0,15,https://www.google.com/maps/search/?api=1&query=Robojung+Robotics+Components+Bengaluru,2026-08-30,part_search_seed,MOB-005,Omnidirectional Wheel,Omnidirectional Wheel,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Robojung+Robotics+Components+Omnidirectional+Wheel+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,250,250,250,Low,Category-based India market estimate,2026-08-30,250,School-project baseline: minimum practical/entry-level price used; premium/industrial variants excluded.
BLR-005,Bengaluru,Karnataka,Robojung Robotics Components,Electronic parts supplier,"77/1/7, 11th Main Road, 5th Cross, Begur Rd, Hongasandra, Bengaluru, Karnataka 560068",+91 91401 85377,5.0,15,https://www.google.com/maps/search/?api=1&query=Robojung+Robotics+Components+Bengaluru,2026-08-30,part_search_seed,MOB-006,Rubber Track Set,Rubber Track Set,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Robojung+Robotics+Components+Rubber+Track+Set+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,250,250,250,Low,Category-based India market estimate,2026-08-30,250,School-project baseline: minimum practical/entry-level price used; premium/industrial variants excluded.
BLR-005,Bengaluru,Karnataka,Robojung Robotics Components,Electronic parts supplier,"77/1/7, 11th Main Road, 5th Cross, Begur Rd, Hongasandra, Bengaluru, Karnataka 560068",+91 91401 85377,5.0,15,https://www.google.com/maps/search/?api=1&query=Robojung+Robotics+Components+Bengaluru,2026-08-30,part_search_seed,MOB-007,Steering Servo / Ackermann Steering Set,Steering Servo / Ackermann Steering Set,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Robojung+Robotics+Components+Steering+Servo+%2F+Ackermann+Steering+Set+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,250,250,250,Low,Category-based India market estimate,2026-08-30,250,School-project baseline: minimum practical/entry-level price used; premium/industrial variants excluded.
BLR-005,Bengaluru,Karnataka,Robojung Robotics Components,Electronic parts supplier,"77/1/7, 11th Main Road, 5th Cross, Begur Rd, Hongasandra, Bengaluru, Karnataka 560068",+91 91401 85377,5.0,15,https://www.google.com/maps/search/?api=1&query=Robojung+Robotics+Components+Bengaluru,2026-08-30,part_search_seed,MOB-008,Suspension Module,Suspension Module,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Robojung+Robotics+Components+Suspension+Module+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,250,250,250,Low,Category-based India market estimate,2026-08-30,250,School-project baseline: minimum practical/entry-level price used; premium/industrial variants excluded.
BLR-005,Bengaluru,Karnataka,Robojung Robotics Components,Electronic parts supplier,"77/1/7, 11th Main Road, 5th Cross, Begur Rd, Hongasandra, Bengaluru, Karnataka 560068",+91 91401 85377,5.0,15,https://www.google.com/maps/search/?api=1&query=Robojung+Robotics+Components+Bengaluru,2026-08-30,part_search_seed,MOB-009,Tracked Robot Chassis,Tracked Robot Chassis,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Robojung+Robotics+Components+Tracked+Robot+Chassis+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,250,250,250,Low,Category-based India market estimate,2026-08-30,250,School-project baseline: minimum practical/entry-level price used; premium/industrial variants excluded.
BLR-005,Bengaluru,Karnataka,Robojung Robotics Components,Electronic parts supplier,"77/1/7, 11th Main Road, 5th Cross, Begur Rd, Hongasandra, Bengaluru, Karnataka 560068",+91 91401 85377,5.0,15,https://www.google.com/maps/search/?api=1&query=Robojung+Robotics+Components+Bengaluru,2026-08-30,part_search_seed,MOB-010,Wheel Encoder Motor,Wheel Encoder Motor,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Robojung+Robotics+Components+Wheel+Encoder+Motor+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,250,250,250,Low,Category-based India market estimate,2026-08-30,250,School-project baseline: minimum practical/entry-level price used; premium/industrial variants excluded.
BLR-001,Bengaluru,Karnataka,Probots Electronics India Pvt Ltd,Electronic parts supplier,"Sankalpa 530, GF & 1F, 5th Cross Road, Vinayaka Layout, 9th Block, 2nd Stage, Nagarbhavi, Bengaluru, Karnataka 560072",+91 86180 50706,4.6,648,https://www.google.com/maps/search/?api=1&query=Probots+Electronics+India+Pvt+Ltd+Bengaluru,2026-08-30,part_search_seed,TOOL-004,3D Printer Filament PLA/PETG/TPU,3D Printer Filament PLA/PETG/TPU,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Probots+Electronics+India+Pvt+Ltd+3D+Printer+Filament+PLA%2FPETG%2FTPU+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,50,50,50,Low,Category-based India market estimate,2026-08-30,50,School-project baseline: minimum practical/entry-level price used; premium/industrial variants excluded.
BLR-001,Bengaluru,Karnataka,Probots Electronics India Pvt Ltd,Electronic parts supplier,"Sankalpa 530, GF & 1F, 5th Cross Road, Vinayaka Layout, 9th Block, 2nd Stage, Nagarbhavi, Bengaluru, Karnataka 560072",+91 86180 50706,4.6,648,https://www.google.com/maps/search/?api=1&query=Probots+Electronics+India+Pvt+Ltd+Bengaluru,2026-08-30,part_search_seed,TOOL-005,Bench Power Supply,Bench Power Supply,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Probots+Electronics+India+Pvt+Ltd+Bench+Power+Supply+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,2500,2500,2500,Medium,India electronics tools market,2026-08-30,2500,School-project baseline: minimum practical/entry-level price used; premium/industrial variants excluded.
BLR-001,Bengaluru,Karnataka,Probots Electronics India Pvt Ltd,Electronic parts supplier,"Sankalpa 530, GF & 1F, 5th Cross Road, Vinayaka Layout, 9th Block, 2nd Stage, Nagarbhavi, Bengaluru, Karnataka 560072",+91 86180 50706,4.6,648,https://www.google.com/maps/search/?api=1&query=Probots+Electronics+India+Pvt+Ltd+Bengaluru,2026-08-30,part_search_seed,TOOL-006,Caliper,Caliper,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Probots+Electronics+India+Pvt+Ltd+Caliper+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,50,50,50,Low,Category-based India market estimate,2026-08-30,50,School-project baseline: minimum practical/entry-level price used; premium/industrial variants excluded.
BLR-001,Bengaluru,Karnataka,Probots Electronics India Pvt Ltd,Electronic parts supplier,"Sankalpa 530, GF & 1F, 5th Cross Road, Vinayaka Layout, 9th Block, 2nd Stage, Nagarbhavi, Bengaluru, Karnataka 560072",+91 86180 50706,4.6,648,https://www.google.com/maps/search/?api=1&query=Probots+Electronics+India+Pvt+Ltd+Bengaluru,2026-08-30,part_search_seed,TOOL-007,Crimping Tool,Crimping Tool,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Probots+Electronics+India+Pvt+Ltd+Crimping+Tool+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,50,50,50,Low,Category-based India market estimate,2026-08-30,50,School-project baseline: minimum practical/entry-level price used; premium/industrial variants excluded.
BLR-001,Bengaluru,Karnataka,Probots Electronics India Pvt Ltd,Electronic parts supplier,"Sankalpa 530, GF & 1F, 5th Cross Road, Vinayaka Layout, 9th Block, 2nd Stage, Nagarbhavi, Bengaluru, Karnataka 560072",+91 86180 50706,4.6,648,https://www.google.com/maps/search/?api=1&query=Probots+Electronics+India+Pvt+Ltd+Bengaluru,2026-08-30,part_search_seed,TOOL-008,Desoldering Pump,Desoldering Pump,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Probots+Electronics+India+Pvt+Ltd+Desoldering+Pump+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,50,50,50,Low,Category-based India market estimate,2026-08-30,50,School-project baseline: minimum practical/entry-level price used; premium/industrial variants excluded.
BLR-001,Bengaluru,Karnataka,Probots Electronics India Pvt Ltd,Electronic parts supplier,"Sankalpa 530, GF & 1F, 5th Cross Road, Vinayaka Layout, 9th Block, 2nd Stage, Nagarbhavi, Bengaluru, Karnataka 560072",+91 86180 50706,4.6,648,https://www.google.com/maps/search/?api=1&query=Probots+Electronics+India+Pvt+Ltd+Bengaluru,2026-08-30,part_search_seed,TOOL-009,Epoxy Adhesive,Epoxy Adhesive,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Probots+Electronics+India+Pvt+Ltd+Epoxy+Adhesive+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,50,50,50,Low,Category-based India market estimate,2026-08-30,50,School-project baseline: minimum practical/entry-level price used; premium/industrial variants excluded.
BLR-001,Bengaluru,Karnataka,Probots Electronics India Pvt Ltd,Electronic parts supplier,"Sankalpa 530, GF & 1F, 5th Cross Road, Vinayaka Layout, 9th Block, 2nd Stage, Nagarbhavi, Bengaluru, Karnataka 560072",+91 86180 50706,4.6,648,https://www.google.com/maps/search/?api=1&query=Probots+Electronics+India+Pvt+Ltd+Bengaluru,2026-08-30,part_search_seed,TOOL-010,Ferrule Crimper,Ferrule Crimper,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Probots+Electronics+India+Pvt+Ltd+Ferrule+Crimper+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,50,50,50,Low,Category-based India market estimate,2026-08-30,50,School-project baseline: minimum practical/entry-level price used; premium/industrial variants excluded.
BLR-001,Bengaluru,Karnataka,Probots Electronics India Pvt Ltd,Electronic parts supplier,"Sankalpa 530, GF & 1F, 5th Cross Road, Vinayaka Layout, 9th Block, 2nd Stage, Nagarbhavi, Bengaluru, Karnataka 560072",+91 86180 50706,4.6,648,https://www.google.com/maps/search/?api=1&query=Probots+Electronics+India+Pvt+Ltd+Bengaluru,2026-08-30,part_search_seed,TOOL-011,Flux,Flux,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Probots+Electronics+India+Pvt+Ltd+Flux+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,50,50,50,Low,Category-based India market estimate,2026-08-30,50,School-project baseline: minimum practical/entry-level price used; premium/industrial variants excluded.
BLR-001,Bengaluru,Karnataka,Probots Electronics India Pvt Ltd,Electronic parts supplier,"Sankalpa 530, GF & 1F, 5th Cross Road, Vinayaka Layout, 9th Block, 2nd Stage, Nagarbhavi, Bengaluru, Karnataka 560072",+91 86180 50706,4.6,648,https://www.google.com/maps/search/?api=1&query=Probots+Electronics+India+Pvt+Ltd+Bengaluru,2026-08-30,part_search_seed,TOOL-012,Heat Gun,Heat Gun,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Probots+Electronics+India+Pvt+Ltd+Heat+Gun+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,50,50,50,Low,Category-based India market estimate,2026-08-30,50,School-project baseline: minimum practical/entry-level price used; premium/industrial variants excluded.
BLR-001,Bengaluru,Karnataka,Probots Electronics India Pvt Ltd,Electronic parts supplier,"Sankalpa 530, GF & 1F, 5th Cross Road, Vinayaka Layout, 9th Block, 2nd Stage, Nagarbhavi, Bengaluru, Karnataka 560072",+91 86180 50706,4.6,648,https://www.google.com/maps/search/?api=1&query=Probots+Electronics+India+Pvt+Ltd+Bengaluru,2026-08-30,part_search_seed,TOOL-013,JST Crimp Tool,JST Crimp Tool,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Probots+Electronics+India+Pvt+Ltd+JST+Crimp+Tool+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,50,50,50,Low,Category-based India market estimate,2026-08-30,50,School-project baseline: minimum practical/entry-level price used; premium/industrial variants excluded.
BLR-001,Bengaluru,Karnataka,Probots Electronics India Pvt Ltd,Electronic parts supplier,"Sankalpa 530, GF & 1F, 5th Cross Road, Vinayaka Layout, 9th Block, 2nd Stage, Nagarbhavi, Bengaluru, Karnataka 560072",+91 86180 50706,4.6,648,https://www.google.com/maps/search/?api=1&query=Probots+Electronics+India+Pvt+Ltd+Bengaluru,2026-08-30,part_search_seed,TOOL-014,Logic Analyzer,Logic Analyzer,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Probots+Electronics+India+Pvt+Ltd+Logic+Analyzer+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,500,500,500,Medium,India electronics tools market,2026-08-30,500,School-project baseline: minimum practical/entry-level price used; premium/industrial variants excluded.
BLR-001,Bengaluru,Karnataka,Probots Electronics India Pvt Ltd,Electronic parts supplier,"Sankalpa 530, GF & 1F, 5th Cross Road, Vinayaka Layout, 9th Block, 2nd Stage, Nagarbhavi, Bengaluru, Karnataka 560072",+91 86180 50706,4.6,648,https://www.google.com/maps/search/?api=1&query=Probots+Electronics+India+Pvt+Ltd+Bengaluru,2026-08-30,part_search_seed,TOOL-015,Oscilloscope,Oscilloscope,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Probots+Electronics+India+Pvt+Ltd+Oscilloscope+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,3000,3000,3000,Medium,India electronics tools market,2026-08-30,3000,School-project baseline: minimum practical/entry-level price used; premium/industrial variants excluded.
BLR-001,Bengaluru,Karnataka,Probots Electronics India Pvt Ltd,Electronic parts supplier,"Sankalpa 530, GF & 1F, 5th Cross Road, Vinayaka Layout, 9th Block, 2nd Stage, Nagarbhavi, Bengaluru, Karnataka 560072",+91 86180 50706,4.6,648,https://www.google.com/maps/search/?api=1&query=Probots+Electronics+India+Pvt+Ltd+Bengaluru,2026-08-30,part_search_seed,TOOL-016,Solder Wire,Solder Wire,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Probots+Electronics+India+Pvt+Ltd+Solder+Wire+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,50,50,50,Low,Category-based India market estimate,2026-08-30,50,School-project baseline: minimum practical/entry-level price used; premium/industrial variants excluded.
BLR-001,Bengaluru,Karnataka,Probots Electronics India Pvt Ltd,Electronic parts supplier,"Sankalpa 530, GF & 1F, 5th Cross Road, Vinayaka Layout, 9th Block, 2nd Stage, Nagarbhavi, Bengaluru, Karnataka 560072",+91 86180 50706,4.6,648,https://www.google.com/maps/search/?api=1&query=Probots+Electronics+India+Pvt+Ltd+Bengaluru,2026-08-30,part_search_seed,TOOL-017,Soldering Iron Station,Soldering Iron Station,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Probots+Electronics+India+Pvt+Ltd+Soldering+Iron+Station+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,50,50,50,Low,Category-based India market estimate,2026-08-30,50,School-project baseline: minimum practical/entry-level price used; premium/industrial variants excluded.
BLR-001,Bengaluru,Karnataka,Probots Electronics India Pvt Ltd,Electronic parts supplier,"Sankalpa 530, GF & 1F, 5th Cross Road, Vinayaka Layout, 9th Block, 2nd Stage, Nagarbhavi, Bengaluru, Karnataka 560072",+91 86180 50706,4.6,648,https://www.google.com/maps/search/?api=1&query=Probots+Electronics+India+Pvt+Ltd+Bengaluru,2026-08-30,part_search_seed,TOOL-018,Threadlocker,Threadlocker,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Probots+Electronics+India+Pvt+Ltd+Threadlocker+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,50,50,50,Low,Category-based India market estimate,2026-08-30,50,School-project baseline: minimum practical/entry-level price used; premium/industrial variants excluded.
BLR-003,Bengaluru,Karnataka,Sri Lakshmi Electronics - A Robotics Shop,Electronics store,"Ground floor, Sabari Complex, 66, Sadar Patrappa Rd, Kumbarpet, Nagarathpete, Bengaluru, Karnataka 560002",,4.7,26,https://www.google.com/maps/search/?api=1&query=Sri+Lakshmi+Electronics+A+Robotics+Shop+Bengaluru,2026-08-30,part_search_seed,UAV-001,Barometer,Barometer,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Sri+Lakshmi+Electronics+-+A+Robotics+Shop+Barometer+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,200,200,200,Low,Category-based India market estimate,2026-08-30,200,School-project baseline: minimum practical/entry-level price used; premium/industrial variants excluded.
BLR-003,Bengaluru,Karnataka,Sri Lakshmi Electronics - A Robotics Shop,Electronics store,"Ground floor, Sabari Complex, 66, Sadar Patrappa Rd, Kumbarpet, Nagarathpete, Bengaluru, Karnataka 560002",,4.7,26,https://www.google.com/maps/search/?api=1&query=Sri+Lakshmi+Electronics+A+Robotics+Shop+Bengaluru,2026-08-30,part_search_seed,UAV-002,Brushless Outrunner Motor,Brushless Outrunner Motor,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Sri+Lakshmi+Electronics+-+A+Robotics+Shop+Brushless+Outrunner+Motor+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,700,1800,5000,Medium,India UAV/RC market,2026-08-30,1800,School-project baseline: typical low-cost hobby/education price.
BLR-003,Bengaluru,Karnataka,Sri Lakshmi Electronics - A Robotics Shop,Electronics store,"Ground floor, Sabari Complex, 66, Sadar Patrappa Rd, Kumbarpet, Nagarathpete, Bengaluru, Karnataka 560002",,4.7,26,https://www.google.com/maps/search/?api=1&query=Sri+Lakshmi+Electronics+A+Robotics+Shop+Bengaluru,2026-08-30,part_search_seed,UAV-003,Drone Frame,Drone Frame,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Sri+Lakshmi+Electronics+-+A+Robotics+Shop+Drone+Frame+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,200,200,200,Low,Category-based India market estimate,2026-08-30,200,School-project baseline: minimum practical/entry-level price used; premium/industrial variants excluded.
BLR-003,Bengaluru,Karnataka,Sri Lakshmi Electronics - A Robotics Shop,Electronics store,"Ground floor, Sabari Complex, 66, Sadar Patrappa Rd, Kumbarpet, Nagarathpete, Bengaluru, Karnataka 560002",,4.7,26,https://www.google.com/maps/search/?api=1&query=Sri+Lakshmi+Electronics+A+Robotics+Shop+Bengaluru,2026-08-30,part_search_seed,UAV-004,Electronic Speed Controller (ESC),Electronic Speed Controller (ESC),unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Sri+Lakshmi+Electronics+-+A+Robotics+Shop+Electronic+Speed+Controller+%28ESC%29+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,500,500,500,Medium,India UAV/RC market,2026-08-30,500,School-project baseline: minimum practical/entry-level price used; premium/industrial variants excluded.
BLR-003,Bengaluru,Karnataka,Sri Lakshmi Electronics - A Robotics Shop,Electronics store,"Ground floor, Sabari Complex, 66, Sadar Patrappa Rd, Kumbarpet, Nagarathpete, Bengaluru, Karnataka 560002",,4.7,26,https://www.google.com/maps/search/?api=1&query=Sri+Lakshmi+Electronics+A+Robotics+Shop+Bengaluru,2026-08-30,part_search_seed,UAV-005,FPV Camera,FPV Camera,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Sri+Lakshmi+Electronics+-+A+Robotics+Shop+FPV+Camera+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,200,200,200,Low,Category-based India market estimate,2026-08-30,200,School-project baseline: minimum practical/entry-level price used; premium/industrial variants excluded.
BLR-003,Bengaluru,Karnataka,Sri Lakshmi Electronics - A Robotics Shop,Electronics store,"Ground floor, Sabari Complex, 66, Sadar Patrappa Rd, Kumbarpet, Nagarathpete, Bengaluru, Karnataka 560002",,4.7,26,https://www.google.com/maps/search/?api=1&query=Sri+Lakshmi+Electronics+A+Robotics+Shop+Bengaluru,2026-08-30,part_search_seed,UAV-006,Flight Controller,Flight Controller,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Sri+Lakshmi+Electronics+-+A+Robotics+Shop+Flight+Controller+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,1500,1500,1500,Medium,India UAV market,2026-08-30,1500,School-project baseline: minimum practical/entry-level price used; premium/industrial variants excluded.
BLR-003,Bengaluru,Karnataka,Sri Lakshmi Electronics - A Robotics Shop,Electronics store,"Ground floor, Sabari Complex, 66, Sadar Patrappa Rd, Kumbarpet, Nagarathpete, Bengaluru, Karnataka 560002",,4.7,26,https://www.google.com/maps/search/?api=1&query=Sri+Lakshmi+Electronics+A+Robotics+Shop+Bengaluru,2026-08-30,part_search_seed,UAV-007,GPS Compass Module,GPS Compass Module,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Sri+Lakshmi+Electronics+-+A+Robotics+Shop+GPS+Compass+Module+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,200,200,200,Low,Category-based India market estimate,2026-08-30,200,School-project baseline: minimum practical/entry-level price used; premium/industrial variants excluded.
BLR-003,Bengaluru,Karnataka,Sri Lakshmi Electronics - A Robotics Shop,Electronics store,"Ground floor, Sabari Complex, 66, Sadar Patrappa Rd, Kumbarpet, Nagarathpete, Bengaluru, Karnataka 560002",,4.7,26,https://www.google.com/maps/search/?api=1&query=Sri+Lakshmi+Electronics+A+Robotics+Shop+Bengaluru,2026-08-30,part_search_seed,UAV-008,Landing Gear,Landing Gear,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Sri+Lakshmi+Electronics+-+A+Robotics+Shop+Landing+Gear+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,200,200,200,Low,Category-based India market estimate,2026-08-30,200,School-project baseline: minimum practical/entry-level price used; premium/industrial variants excluded.
BLR-003,Bengaluru,Karnataka,Sri Lakshmi Electronics - A Robotics Shop,Electronics store,"Ground floor, Sabari Complex, 66, Sadar Patrappa Rd, Kumbarpet, Nagarathpete, Bengaluru, Karnataka 560002",,4.7,26,https://www.google.com/maps/search/?api=1&query=Sri+Lakshmi+Electronics+A+Robotics+Shop+Bengaluru,2026-08-30,part_search_seed,UAV-009,Power Distribution Board for Drone,Power Distribution Board for Drone,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Sri+Lakshmi+Electronics+-+A+Robotics+Shop+Power+Distribution+Board+for+Drone+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,200,200,200,Low,Category-based India market estimate,2026-08-30,200,School-project baseline: minimum practical/entry-level price used; premium/industrial variants excluded.
BLR-003,Bengaluru,Karnataka,Sri Lakshmi Electronics - A Robotics Shop,Electronics store,"Ground floor, Sabari Complex, 66, Sadar Patrappa Rd, Kumbarpet, Nagarathpete, Bengaluru, Karnataka 560002",,4.7,26,https://www.google.com/maps/search/?api=1&query=Sri+Lakshmi+Electronics+A+Robotics+Shop+Bengaluru,2026-08-30,part_search_seed,UAV-010,Propeller Set,Propeller Set,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Sri+Lakshmi+Electronics+-+A+Robotics+Shop+Propeller+Set+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,200,200,200,Low,Category-based India market estimate,2026-08-30,200,School-project baseline: minimum practical/entry-level price used; premium/industrial variants excluded.
BLR-003,Bengaluru,Karnataka,Sri Lakshmi Electronics - A Robotics Shop,Electronics store,"Ground floor, Sabari Complex, 66, Sadar Patrappa Rd, Kumbarpet, Nagarathpete, Bengaluru, Karnataka 560002",,4.7,26,https://www.google.com/maps/search/?api=1&query=Sri+Lakshmi+Electronics+A+Robotics+Shop+Bengaluru,2026-08-30,part_search_seed,UAV-011,Telemetry Radio,Telemetry Radio,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Sri+Lakshmi+Electronics+-+A+Robotics+Shop+Telemetry+Radio+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,200,200,200,Low,Category-based India market estimate,2026-08-30,200,School-project baseline: minimum practical/entry-level price used; premium/industrial variants excluded.
BLR-003,Bengaluru,Karnataka,Sri Lakshmi Electronics - A Robotics Shop,Electronics store,"Ground floor, Sabari Complex, 66, Sadar Patrappa Rd, Kumbarpet, Nagarathpete, Bengaluru, Karnataka 560002",,4.7,26,https://www.google.com/maps/search/?api=1&query=Sri+Lakshmi+Electronics+A+Robotics+Shop+Bengaluru,2026-08-30,part_search_seed,PNE-001,Air Reservoir,Air Reservoir,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Sri+Lakshmi+Electronics+-+A+Robotics+Shop+Air+Reservoir+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,100,100,100,Low,Category-based India market estimate,2026-08-30,100,School-project baseline: minimum practical/entry-level price used; premium/industrial variants excluded.
BLR-003,Bengaluru,Karnataka,Sri Lakshmi Electronics - A Robotics Shop,Electronics store,"Ground floor, Sabari Complex, 66, Sadar Patrappa Rd, Kumbarpet, Nagarathpete, Bengaluru, Karnataka 560002",,4.7,26,https://www.google.com/maps/search/?api=1&query=Sri+Lakshmi+Electronics+A+Robotics+Shop+Bengaluru,2026-08-30,part_search_seed,PNE-002,Hydraulic Mini Cylinder,Hydraulic Mini Cylinder,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Sri+Lakshmi+Electronics+-+A+Robotics+Shop+Hydraulic+Mini+Cylinder+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,100,100,100,Low,Category-based India market estimate,2026-08-30,100,School-project baseline: minimum practical/entry-level price used; premium/industrial variants excluded.
BLR-003,Bengaluru,Karnataka,Sri Lakshmi Electronics - A Robotics Shop,Electronics store,"Ground floor, Sabari Complex, 66, Sadar Patrappa Rd, Kumbarpet, Nagarathpete, Bengaluru, Karnataka 560002",,4.7,26,https://www.google.com/maps/search/?api=1&query=Sri+Lakshmi+Electronics+A+Robotics+Shop+Bengaluru,2026-08-30,part_search_seed,PNE-003,Mini Pneumatic Cylinder,Mini Pneumatic Cylinder,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Sri+Lakshmi+Electronics+-+A+Robotics+Shop+Mini+Pneumatic+Cylinder+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,100,100,100,Low,Category-based India market estimate,2026-08-30,100,School-project baseline: minimum practical/entry-level price used; premium/industrial variants excluded.
BLR-003,Bengaluru,Karnataka,Sri Lakshmi Electronics - A Robotics Shop,Electronics store,"Ground floor, Sabari Complex, 66, Sadar Patrappa Rd, Kumbarpet, Nagarathpete, Bengaluru, Karnataka 560002",,4.7,26,https://www.google.com/maps/search/?api=1&query=Sri+Lakshmi+Electronics+A+Robotics+Shop+Bengaluru,2026-08-30,part_search_seed,PNE-004,Pneumatic Regulator,Pneumatic Regulator,unverified_search_seed,https://www.google.com/maps/search/?api=1&query=Sri+Lakshmi+Electronics+-+A+Robotics+Shop+Pneumatic+Regulator+Bengaluru,Suggested local store to ask/search first based on store type; this does not claim current stock.,100,100,100,Low,Category-based India market estimate,2026-08-30,100,School-project baseline: minimum practical/entry-level price used; premium/industrial variants excluded.
